MEM driver,NIOM driver,MEM no driver,NIOM no driver
0.1067,-74.081,-0.0266,-64.444
0.0885,-74.40100000000002,-0.0364,-65.536
0.0826,-74.55199999999998,-0.027000000000000003,-66.589
0.0695,-74.71,-0.0211,-67.506
0.0437,-75.025,-0.0295,-68.195
0.027000000000000003,-75.458,-0.0432,-68.819
0.0365,-75.997,-0.0538,-69.457
0.0535,-76.632,-0.0476,-70.059
0.0501,-77.2,-0.0317,-70.667
0.0362,-77.648,-0.0249,-71.377
0.0351,-78.08800000000002,-0.0131,-72.09100000000002
0.0381,-78.507,0.013999999999999999,-72.619
0.0266,-78.80199999999998,0.0311,-73.024
0.0062,-79.03699999999998,0.0267,-73.45
-0.0015,-79.332,0.0241,-73.914
0.0081,-79.633,0.0395,-74.398
0.0105,-79.845,0.0497,-74.768
-0.0055,-79.947,0.0313,-74.896
-0.016,-80.04,0.0079,-75.017
-0.0087,-80.319,0.0094,-75.32
-0.0029,-80.72,0.0185,-75.59100000000002
-0.0133,-80.962,0.0068,-75.622
-0.0294,-80.949,-0.0186,-75.501
-0.0305,-80.722,-0.0281,-75.439
-0.0189,-80.377,-0.0143,-75.521
-0.0156,-80.111,-0.005,-75.711
-0.0152,-80.018,-0.0133,-75.85600000000002
-0.003,-79.96,-0.0155,-75.916
0.0051,-79.85,-0.0024,-76.14
-0.0034,-79.718,0.0071,-76.584
-0.0129,-79.622,0.0065,-77.107
-0.0089,-79.54,0.0087,-77.686
0.0009,-79.35600000000002,0.0231,-78.273
0.0005,-79.046,0.0377,-78.84
-0.0062,-78.61,0.0356,-79.389
-0.0035,-78.015,0.0284,-79.85
0.006,-77.258,0.0352,-80.244
0.0091,-76.307,0.0421,-80.671
0.0009,-75.055,0.0307,-81.186
-0.0088,-73.54,0.0161,-81.625
-0.0017,-71.804,0.0216,-81.827
0.0128,-69.635,0.0354,-81.898
0.0067,-67.027,0.0303,-81.99600000000002
-0.0055,-64.13600000000001,0.0155,-82.20299999999997
0.0047,-60.83,0.0177,-82.421
0.0185,-57.138999999999996,0.0307,-82.539
0.0118,-53.388999999999996,0.0352,-82.679
-0.002,-49.628,0.0304,-82.87899999999998
-0.0016,-45.705,0.0257,-82.90100000000002
0.0096,-41.592,0.0308,-82.71700000000001
0.0101,-37.363,0.037000000000000005,-82.56299999999997
-0.0034,-33.162,0.0288,-82.448
-0.0085,-29.147,0.0178,-82.28299999999999
0.0024,-25.38300000000001,0.0211,-81.971
0.0092,-21.767,0.03,-81.399
0.0013,-18.215999999999998,0.0298,-80.737
-0.0073,-14.665,0.0205,-80.191
0.0005,-11.13,0.0211,-79.69
0.013000000000000001,-7.8568,0.0365,-79.075
0.0071,-4.9216,0.0374,-78.305
-0.0036,-2.225,0.0216,-77.36
0.0055,0.25111,0.0229,-76.119
0.0198,2.4629,0.0413,-74.645
0.0163,4.3944,0.0465,-73.2
0.0037,6.1518,0.0324,-71.78
0.0044,7.8963,0.0217,-70.235
0.0198,9.5406,0.0318,-68.533
0.0225,10.911,0.0448,-66.71
0.003,12.065999999999999,0.0367,-64.807
-0.0071,12.981,0.0207,-62.65
0.0046,13.587,0.0204,-60.161
0.0125,14.013,0.0295,-57.562
0.0047,14.442,0.0276,-54.843
-0.0036,14.878,0.0145,-51.923
0.0011,15.207,0.0148,-48.9
0.0055,15.356,0.0291,-45.876999999999995
-0.002,15.265,0.0294,-42.907
-0.0002,15.03,0.0213,-39.939
0.0199,14.807,0.0301,-36.895
0.0306,14.543,0.0439,-33.689
0.0213,14.130999999999998,0.0415,-30.395
0.0096,13.668,0.0303,-27.344
0.0079,13.302999999999999,0.025,-24.638
0.0161,13.012,0.0304,-22.159000000000002
0.0183,12.717,0.0358,-19.887999999999998
0.0052,12.347000000000001,0.0295,-17.811
-0.0035,11.817,0.0208,-15.817
0.0038,11.013,0.0221,-13.779000000000002
0.0092,9.9535,0.027000000000000003,-11.679
0.0024,8.8789,0.0241,-9.5354
-0.0015,8.0198,0.0149,-7.5061
0.01,7.4518,0.0162,-5.7258
0.0209,7.0366,0.0304,-4.0362
0.0145,6.6383,0.0345,-2.4476
0.0082,6.2825,0.0249,-1.1657
0.0193,5.9833,0.0236,-0.12884
0.0288,5.6782,0.0324,0.8669399999999999
0.0177,5.354,0.0324,1.9073
0.0009,5.0583,0.0212,3.0088
0.0034,4.705,0.0183,4.0424
0.0177,4.2848,0.0305,4.8568
0.0123,3.7718,0.0318,5.3936
-0.0073,2.9918,0.0142,5.6487
-0.0096,1.9811,0.0048,5.6215
0.0018,0.8301700000000001,0.0111,5.2634
0.0056,-0.36645,0.0168,4.6328
0.0002,-1.3948,0.0157,3.7928
-0.004,-2.1381,0.0082,2.7876
0.0036,-2.7468,0.0076,1.7612
0.0134,-3.3489,0.0197,0.82536
0.0092,-3.8597,0.0197,0.053640999999999994
0.0032,-4.3156,0.0051,-0.5729
0.0099,-4.8499,0.0055,-1.2454
0.0165,-5.5227,0.0198,-2.0511
0.0097,-6.3714,0.0233,-2.9252
-0.0028,-7.3268,0.013000000000000001,-3.8599
-0.0031,-8.1676,0.0066,-4.8322
0.0069,-8.8256,0.0128,-5.7022
0.0026,-9.5545,0.0148,-6.4568
-0.0129,-10.504000000000001,0.0046,-7.2552
-0.0099,-11.575,0.0018,-8.1559
0.0048,-12.682,0.0105,-9.1875
0.0034,-13.773,0.0112,-10.38
-0.0074,-14.838,0.0014,-11.702
-0.006,-15.898,-0.0031,-12.99
0.0057,-16.89,0.0054,-14.065999999999999
0.0085,-17.887,0.0116,-15.067
-0.0025,-18.996,0.0003,-16.125999999999998
-0.0062,-20.061,-0.0115,-17.078
0.0049,-21.045,-0.004,-17.836
0.0113,-22.014,0.0096,-18.444000000000006
0.0062,-22.901999999999997,0.0104,-18.836
-0.0008,-23.726,-0.0021,-19.083
-0.0022,-24.522,-0.01,-19.476
0.0028,-25.235,-0.0004,-20.123
0.003,-25.935,0.0071,-20.901999999999997
-0.0052,-26.763,-0.003,-21.774
-0.0074,-27.66,-0.0099,-22.741999999999997
-0.0007,-28.463,-0.0027,-23.645
0.0008,-29.228,0.0005,-24.491999999999997
-0.0071,-30.124000000000002,-0.0077,-25.468000000000004
-0.0101,-31.116999999999997,-0.0124,-26.579
0.0044,-32.135,-0.0012,-27.741999999999997
0.0175,-33.123000000000005,0.0104,-29.0
0.0062,-33.933,0.0019,-30.456
-0.0077,-34.611,-0.0112,-32.099000000000004
0.0024,-35.279,-0.0059,-33.829
0.017,-35.945,0.0066,-35.62
0.0109,-36.657,0.0048,-37.431
-0.0021,-37.565,-0.0076,-39.178000000000004
0.0025,-38.782,-0.0069,-40.751999999999995
0.0122,-40.082,0.0074,-42.02
0.0018,-41.231,0.0067,-43.136
-0.0143,-42.246,-0.0106,-44.273
-0.0128,-43.206,-0.0192,-45.32100000000001
-0.0053,-44.263999999999996,-0.0165,-46.233999999999995
-0.0068,-45.379,-0.0127,-47.103
-0.0115,-46.365,-0.0104,-47.995
-0.0084,-47.148999999999994,-0.011000000000000001,-48.84
0.0035,-47.76,-0.0072,-49.486000000000004
0.0065,-48.31,-0.0015,-49.895
-0.0049,-48.806000000000004,-0.0086,-50.144
-0.0088,-49.321999999999996,-0.0191,-50.463
0.0014,-50.025,-0.016,-51.103
0.0074,-50.88800000000001,-0.0063,-52.05
0.0002,-51.815,-0.0021,-53.028
-0.0112,-52.731,-0.0088,-53.778
-0.0116,-53.629,-0.0156,-54.31800000000001
-0.004,-54.638999999999996,-0.0062,-54.88
-0.0108,-55.778999999999996,0.0005,-55.643
-0.0272,-57.006,-0.0136,-56.54
-0.0283,-58.28,-0.0245,-57.536
-0.0221,-59.373999999999995,-0.0196,-58.652
-0.0284,-60.14100000000001,-0.0182,-59.702
-0.0395,-60.795,-0.0281,-60.58600000000001
-0.0393,-61.583999999999996,-0.0352,-61.349
-0.031,-62.471000000000004,-0.0273,-61.99100000000001
-0.0318,-63.239,-0.0156,-62.575
-0.0429,-63.77,-0.0162,-63.177
-0.0484,-64.142,-0.0201,-63.776
-0.0494,-64.461,-0.0158,-64.376
-0.0561,-64.741,-0.0137,-64.979
-0.0564,-65.001,-0.0199,-65.579
-0.0409,-65.271,-0.0269,-66.20100000000001
-0.0162,-65.574,-0.0288,-66.968
0.0084,-65.973,-0.0272,-67.92399999999999
0.0203,-66.5,-0.0295,-68.917
0.0209,-67.098,-0.0331,-69.917
0.0213,-67.742,-0.0312,-70.957
0.0179,-68.418,-0.0312,-71.914
0.0083,-69.115,-0.036000000000000004,-72.70100000000002
-0.001,-69.883,-0.0379,-73.42
-0.0066,-70.548,-0.0345,-74.17399999999998
-0.0067,-70.89399999999998,-0.0241,-74.952
-0.0065,-71.07,-0.0173,-75.613
-0.0013,-71.283,-0.0292,-76.166
0.0323,-71.571,-0.0425,-76.79
0.0868,-71.86399999999998,-0.0359,-77.47399999999998
0.1243,-72.059,-0.0261,-78.094
0.1359,-72.161,-0.032,-78.64
0.1379,-72.202,-0.0448,-79.232
0.1374,-72.164,-0.0456,-79.926
0.1278,-72.072,-0.0342,-80.675
0.1027,-71.946,-0.0307,-81.431
0.0763,-71.717,-0.037000000000000005,-82.14
0.0653,-71.429,-0.038,-82.79
0.0608,-71.277,-0.0392,-83.434
0.051,-71.212,-0.047,-84.066
0.043,-71.085,-0.0477,-84.709
0.0434,-70.976,-0.0414,-85.337
0.0404,-71.002,-0.0365,-85.82600000000002
0.0262,-71.196,-0.0257,-86.258
0.0167,-71.529,-0.0077,-86.698
0.0218,-71.976,0.0053,-87.10700000000001
0.0276,-72.449,0.0166,-87.59200000000001
0.0251,-72.76,0.0366,-88.26899999999998
0.0149,-73.00399999999998,0.048,-89.089
0.0027,-73.329,0.0315,-89.84700000000002
0.0009,-73.66199999999998,0.01,-90.37700000000001
0.0007,-73.965,0.0078,-90.82
-0.0173,-74.137,0.0031,-91.319
-0.0346,-74.058,-0.0181,-91.73100000000001
-0.0296,-73.692,-0.0287,-92.023
-0.0197,-73.056,-0.0183,-92.257
-0.0192,-72.278,-0.0093,-92.413
-0.0233,-71.347,-0.017,-92.45100000000001
-0.0251,-70.09899999999999,-0.0288,-92.40299999999999
-0.0177,-68.544,-0.0216,-92.344
-0.0093,-66.766,-0.0032,-92.32
-0.0101,-64.774,0.0016,-92.417
-0.0087,-62.595,0.0014,-92.59899999999999
0.0027,-60.215,0.0162,-92.69200000000001
0.0099,-57.519,0.0337,-92.656
0.0037,-54.464,0.0368,-92.631
-0.002,-51.17,0.0308,-92.669
0.0073,-47.733999999999995,0.032,-92.71799999999999
0.0137,-44.232,0.0409,-92.777
-0.0021,-40.704,0.0357,-92.81
-0.0156,-37.09,0.0181,-92.794
-0.0077,-33.38,0.0161,-92.801
-0.0029,-29.706999999999997,0.0271,-92.93299999999999
-0.0113,-26.19,0.0275,-93.15299999999999
-0.0155,-22.729,0.0171,-93.25399999999999
-0.0085,-19.235,0.0126,-93.103
0.0054,-15.784,0.0234,-92.825
0.012,-12.365,0.0339,-92.60700000000001
0.0026,-8.972999999999997,0.0244,-92.415
-0.0044,-5.6871,0.0106,-92.06299999999999
0.0031,-2.5008,0.0136,-91.348
0.0081,0.41908999999999996,0.0209,-90.271
0.0,2.8537,0.0201,-88.984
-0.0096,4.8477,0.0168,-87.544
-0.0078,6.4522,0.0194,-85.98299999999998
-0.0053,7.7291,0.0253,-84.413
-0.0146,8.7273,0.0228,-82.859
-0.0192,9.5177,0.0145,-81.189
-0.0078,10.253,0.0147,-79.288
0.001,10.919,0.021,-77.142
-0.0049,11.525,0.0223,-74.81
-0.0133,12.187000000000001,0.0187,-72.301
-0.0101,12.765999999999998,0.016,-69.653
-0.0005,13.113,0.019,-66.98899999999999
-0.0005,13.422,0.0229,-64.215
-0.0068,13.735,0.0201,-61.271
-0.0022,13.915999999999999,0.0184,-58.265
0.0077,13.982000000000001,0.0243,-55.216
0.0061,14.040999999999999,0.0289,-52.187
-0.0056,14.183,0.0245,-49.3
-0.0142,14.299000000000001,0.0138,-46.61
-0.0124,14.261,0.01,-44.07
-0.0099,14.19,0.0176,-41.538999999999994
-0.0164,14.136,0.0208,-39.025999999999996
-0.0227,13.960999999999999,0.0126,-36.742
-0.0201,13.667,0.0082,-34.782
-0.0116,13.367,0.0143,-33.102
-0.0053,13.01,0.017,-31.736
-0.0101,12.432,0.0057,-30.618000000000002
-0.0138,11.669,-0.0009,-29.575
0.0009,10.822000000000001,0.0179,-28.548000000000002
0.0104,9.91,0.0331,-27.479
-0.0027,9.0746,0.019,-26.335
-0.01,8.4081,0.0061,-25.13300000000001
0.0,7.7793,0.0138,-23.906
0.0041,7.1256,0.02,-22.709
-0.0037,6.3987,0.0151,-21.586
-0.0089,5.5367,0.0092,-20.486
-0.0067,4.6179,0.0099,-19.442999999999998
-0.0088,3.7157,0.0155,-18.595
-0.0202,2.8219,0.0144,-18.022000000000002
-0.0236,1.8462,0.0068,-17.742
-0.0123,0.84104,0.0057,-17.596
-0.0078,-0.06813,0.0108,-17.441
-0.016,-0.9544100000000001,0.0129,-17.312
-0.0171,-1.8232,0.0079,-17.229
-0.0047,-2.5464,0.0043,-17.15
0.0051,-3.1423,0.0135,-17.029
-0.0035,-3.8125,0.0179,-16.974
-0.0172,-4.7075,0.0032,-17.102
-0.0121,-5.6552,-0.0047,-17.328
0.0005,-6.4229,0.0078,-17.613
-0.0027,-6.9822,0.0151,-17.961
-0.0163,-7.4007,0.0048,-18.405
-0.0224,-7.8524,-0.0068,-19.067999999999998
-0.0174,-8.4947,-0.0028,-19.971
-0.0181,-9.3876,0.0066,-21.063000000000002
-0.0306,-10.452,-0.0007,-22.164
-0.0344,-11.475999999999999,-0.0138,-23.131999999999998
-0.0231,-12.372,-0.0102,-24.068
-0.0161,-13.177999999999999,0.0004,-25.119
-0.02,-14.019,0.0003,-26.353
-0.0258,-14.977,-0.0109,-27.669
-0.022000000000000002,-15.885,-0.0178,-28.94
-0.0101,-16.725,-0.0085,-30.05
-0.0105,-17.574,-0.0031,-30.899
-0.0223,-18.404,-0.0161,-31.655
-0.0215,-19.36,-0.0224,-32.379
-0.0118,-20.459,-0.0121,-33.001999999999995
-0.0137,-21.46,-0.0047,-33.668
-0.0259,-22.355,-0.0086,-34.283
-0.033,-23.218000000000004,-0.0179,-34.634
-0.0295,-23.976,-0.0174,-34.898
-0.0267,-24.685,-0.0073,-35.328
-0.0327,-25.465999999999998,-0.0093,-35.903
-0.0374,-26.375,-0.0214,-36.586
-0.0357,-27.398000000000003,-0.0257,-37.353
-0.0358,-28.561,-0.0249,-38.166
-0.0378,-29.965,-0.0252,-39.031
-0.0397,-31.416999999999998,-0.0297,-39.785
-0.0363,-32.639,-0.0349,-40.387
-0.0236,-33.703,-0.0269,-40.985
-0.017,-34.8,-0.0164,-41.549
-0.0239,-35.926,-0.0216,-41.95
-0.0263,-37.06,-0.0279,-42.286
-0.0204,-38.185,-0.0231,-42.776
-0.0215,-39.095,-0.0192,-43.45
-0.0313,-39.814,-0.0247,-44.31
-0.0356,-40.592,-0.0337,-45.433
-0.0265,-41.512,-0.03,-46.681999999999995
-0.0214,-42.413000000000004,-0.0181,-47.75100000000001
-0.0341,-43.22,-0.0225,-48.693999999999996
-0.0438,-44.078,-0.0356,-49.81
-0.0362,-44.919,-0.0337,-51.137
-0.028999999999999998,-45.636,-0.0241,-52.467
-0.035,-46.295,-0.0227,-53.70399999999999
-0.0463,-46.953,-0.0336,-54.88800000000001
-0.0448,-47.63,-0.0445,-55.91
-0.0277,-48.28,-0.0358,-56.622
-0.0191,-48.887,-0.0224,-57.071999999999996
-0.0245,-49.443999999999996,-0.0263,-57.41
-0.0223,-49.851000000000006,-0.0296,-57.722
-0.0131,-50.193999999999996,-0.0206,-58.068999999999996
-0.0165,-50.803000000000004,-0.0176,-58.534
-0.0313,-51.782,-0.0288,-59.111000000000004
-0.0399,-52.869,-0.0407,-59.681000000000004
-0.0355,-53.852,-0.0369,-60.126999999999995
-0.0333,-54.788000000000004,-0.0239,-60.49800000000001
-0.0423,-55.675,-0.0265,-60.952
-0.0479,-56.369,-0.0416,-61.471000000000004
-0.0445,-56.963,-0.0457,-61.966
-0.0437,-57.69300000000001,-0.0386,-62.338
-0.0483,-58.505,-0.0339,-62.573
-0.051,-59.308,-0.0365,-62.833999999999996
-0.0461,-60.075,-0.0393,-63.242
-0.0415,-60.666000000000004,-0.036000000000000004,-63.926
-0.0504,-61.174,-0.0365,-64.863
-0.0614,-61.787,-0.0427,-65.814
-0.057999999999999996,-62.496,-0.0395,-66.745
-0.0524,-63.316,-0.0282,-67.64699999999999
-0.0589,-64.146,-0.0252,-68.342
-0.0743,-64.87100000000001,-0.0347,-68.831
-0.08199999999999999,-65.562,-0.0432,-69.244
-0.0631,-66.262,-0.0349,-69.741
-0.0336,-67.006,-0.0245,-70.445
-0.0225,-67.777,-0.0359,-71.26100000000002
-0.0168,-68.375,-0.0508,-71.946
0.0038,-68.723,-0.0446,-72.418
0.0205,-68.997,-0.0357,-72.867
0.0148,-69.34100000000001,-0.0413,-73.327
0.0052,-69.783,-0.0481,-73.84899999999998
0.0138,-70.27199999999999,-0.0409,-74.60300000000002
0.0227,-70.796,-0.0295,-75.446
0.0042,-71.36399999999998,-0.0346,-76.23100000000002
-0.0236,-71.846,-0.0464,-76.973
-0.0304,-72.259,-0.0409,-77.711
-0.0178,-72.763,-0.0286,-78.373
0.0088,-73.316,-0.03,-78.952
0.048,-73.788,-0.0403,-79.531
0.0894,-74.217,-0.0473,-80.001
0.1294,-74.763,-0.0419,-80.368
0.1576,-75.429,-0.0317,-80.73
0.1555,-76.06,-0.0375,-81.09899999999998
0.1322,-76.58800000000002,-0.049,-81.46
0.11199999999999999,-77.014,-0.0428,-81.846
0.0959,-77.388,-0.0328,-82.255
0.0744,-77.682,-0.0398,-82.639
0.0562,-77.861,-0.0525,-83.065
0.0542,-78.131,-0.0502,-83.456
0.0528,-78.602,-0.0419,-83.734
0.0348,-79.084,-0.0477,-84.02600000000002
0.0178,-79.399,-0.0559,-84.331
0.0153,-79.541,-0.0449,-84.584
0.01,-79.616,-0.024,-84.875
-0.0083,-79.655,-0.0115,-85.23
-0.0242,-79.697,-0.009000000000000001,-85.54
-0.0225,-79.737,-0.0082,-85.779
-0.0118,-79.748,0.0031,-85.993
-0.0144,-79.816,0.0164,-86.21
-0.0266,-79.892,0.0117,-86.411
-0.0272,-79.846,-0.0006,-86.712
-0.0184,-79.69800000000002,-0.0018,-87.277
-0.0164,-79.637,0.0009,-88.03
-0.0242,-79.774,-0.0035,-88.742
-0.0328,-80.046,-0.0159,-89.25299999999999
-0.027000000000000003,-80.32,-0.0254,-89.727
-0.0138,-80.483,-0.0229,-90.272
-0.0178,-80.582,-0.0249,-90.77600000000001
-0.0269,-80.531,-0.0388,-91.23899999999999
-0.0181,-80.17699999999998,-0.0402,-91.583
-0.0078,-79.71,-0.0246,-91.734
-0.0133,-79.204,-0.0147,-91.77799999999999
-0.0234,-78.441,-0.0152,-91.772
-0.0233,-77.422,-0.0117,-91.727
-0.0122,-76.264,0.0047,-91.68
-0.006999999999999999,-74.89,0.0228,-91.59
-0.013999999999999999,-73.225,0.0258,-91.395
-0.0141,-71.253,0.0208,-91.09299999999999
-0.0047,-68.89,0.0229,-90.669
-0.0037,-66.143,0.0263,-90.126
-0.0103,-63.173,0.0202,-89.462
-0.0085,-60.06,0.0109,-88.837
0.0035,-56.667,0.0145,-88.449
0.0082,-52.972,0.0267,-88.155
-0.0003,-49.14100000000001,0.0261,-87.74
-0.0014,-45.17,0.0153,-87.161
0.0128,-41.114,0.0167,-86.40799999999999
0.0209,-37.2,0.027999999999999997,-85.529
0.012,-33.437,0.0326,-84.61200000000002
-0.0004,-29.725,0.0274,-83.75299999999999
-0.0009,-25.947,0.0233,-82.995
0.0067,-21.984,0.0301,-82.179
0.0017,-17.991,0.0358,-81.094
-0.0116,-14.242,0.0288,-79.807
-0.0117,-10.772,0.022000000000000002,-78.52
-0.006999999999999999,-7.416,0.0236,-77.263
-0.009000000000000001,-4.1925,0.0284,-75.97800000000002
-0.0077,-1.2929,0.0314,-74.487
-0.0037,1.2749,0.0255,-72.705
0.0001,3.609,0.0194,-70.89
0.005,5.7359,0.0255,-69.14399999999999
0.0038,7.7010000000000005,0.0271,-67.23100000000001
-0.0012,9.5558,0.017,-65.064
0.002,11.277999999999999,0.0164,-62.788000000000004
0.0121,12.8,0.0294,-60.46
0.0178,14.022,0.0388,-57.99
0.0105,14.894,0.0344,-55.378
0.0006,15.520999999999999,0.0257,-52.68899999999999
0.0014,15.942,0.0313,-49.87
-0.0025,16.090999999999998,0.0394,-46.902
-0.0171,16.061,0.0276,-43.775
-0.0174,15.950999999999999,0.0147,-40.314
-0.0033,15.681,0.0222,-36.577
-0.001,15.267000000000001,0.0324,-32.826
-0.0112,14.78,0.0278,-29.065
-0.0148,14.228,0.017,-25.309
-0.0033,13.644,0.0193,-21.811
0.0081,13.061,0.0326,-18.726
0.0042,12.642000000000001,0.0343,-16.01
0.0014,12.491,0.0262,-13.664000000000001
0.0115,12.470999999999998,0.0265,-11.672
0.015,12.388,0.0287,-9.7626
0.005,12.197000000000001,0.0253,-7.7709
-0.002,11.939,0.0226,-5.7415
0.0011,11.575,0.0256,-3.6751
0.0038,11.187999999999999,0.0339,-1.7304
-0.0058,10.839,0.0334,-0.0082179
-0.0165,10.412,0.0193,1.6475
-0.0101,9.9338,0.0145,3.3124
0.005,9.4865,0.0274,4.8613
0.0095,8.9836,0.0365,6.135
0.001,8.2989,0.0301,7.1856
-0.0053,7.4189,0.0206,8.146
0.0049,6.3746,0.0231,8.9836
0.0172,5.2847,0.0297,9.5806
0.0102,4.3451,0.0231,9.8651
-0.002,3.4769,0.0132,9.85
0.0019,2.55,0.0168,9.6641
0.0123,1.6546,0.0255,9.462
0.0094,0.74732,0.0259,9.1792
-0.0049,-0.23344,0.0177,8.773
-0.0077,-1.2545,0.0124,8.3142
0.0041,-2.2616,0.0208,7.6966
0.0026,-3.1274,0.0266,6.8997
-0.0129,-3.8869,0.0144,6.0836
-0.0123,-4.6917,0.0059,5.2902
0.0015,-5.5697,0.0159,4.4349
0.0015,-6.5083,0.0224,3.5538
-0.0109,-7.4406,0.0127,2.7723
-0.0143,-8.2681,0.0009,2.1048
-0.0012,-9.0852,0.0034,1.463
0.0067,-9.9623,0.0138,0.69806
-0.0048,-10.802,0.0123,-0.30885999999999997
-0.012,-11.622,0.003,-1.4616
-0.0009,-12.432,0.0035,-2.5621
0.0051,-13.253,0.0081,-3.4889
-0.0035,-14.097999999999999,0.0059,-4.2694
-0.0089,-14.880999999999998,0.0028,-5.0767
-0.0043,-15.661,0.0043,-5.9142
-0.004,-16.465999999999998,0.0064,-6.6169
-0.0133,-17.23,0.0044,-7.2835
-0.0178,-17.927,0.002,-8.1352
-0.0125,-18.58,0.0029,-9.1051
-0.0091,-19.25,0.0035,-10.078
-0.0094,-19.939,0.0033,-10.991
-0.0141,-20.668000000000006,-0.0008,-11.824000000000002
-0.0221,-21.515,-0.0118,-12.657
-0.0161,-22.511999999999997,-0.0119,-13.485999999999999
-0.0023,-23.605,0.0011,-14.270999999999999
-0.0035,-24.756999999999998,0.0013,-14.964
-0.0068,-25.951,-0.0085,-15.53
0.0026,-27.051,-0.0064,-16.079
0.0089,-28.003,0.0001,-16.683
0.0019,-28.921,-0.0023,-17.256
-0.0089,-29.904,-0.0086,-17.727
-0.0084,-30.879,-0.0077,-18.148
-0.0009,-31.726999999999997,0.0032,-18.621
-0.0098,-32.553000000000004,0.0063,-19.235
-0.0234,-33.407,-0.0071,-19.904
-0.0158,-34.236,-0.015,-20.491
-0.0052,-35.042,-0.0087,-21.087
-0.0128,-35.9,-0.0046,-21.744
-0.0237,-36.868,-0.0106,-22.3
-0.0196,-37.883,-0.0175,-22.771
-0.0032,-38.884,-0.0091,-23.349
0.0052,-39.891,0.0052,-24.04
-0.0019,-40.972,-0.0004,-24.787
-0.0036,-42.117,-0.0141,-25.656
0.0076,-43.293,-0.0113,-26.570999999999998
0.013000000000000001,-44.394,-0.0015,-27.36
0.0049,-45.324,-0.0015,-28.105
-0.005,-46.278999999999996,-0.0096,-28.886999999999997
-0.004,-47.441,-0.011000000000000001,-29.613000000000003
0.0013,-48.596000000000004,-0.0012,-30.211
-0.0069,-49.52,0.0001,-30.736
-0.019,-50.382,-0.0121,-31.239
-0.0137,-51.38399999999999,-0.0143,-31.711
-0.0041,-52.372,-0.0034,-32.361
-0.0074,-53.13,-0.0003,-33.371
-0.0135,-53.79600000000001,-0.0101,-34.458
-0.0101,-54.526,-0.0174,-35.272
-0.003,-55.268,-0.0115,-35.881
-0.0042,-55.973,-0.0056,-36.466
-0.0118,-56.62300000000001,-0.0126,-37.025
-0.0127,-57.218999999999994,-0.0202,-37.644
-0.0037,-57.808,-0.0138,-38.404
0.0018,-58.338,-0.0023,-39.043
-0.0084,-58.72,-0.0031,-39.484
-0.0234,-59.047,-0.0167,-40.066
-0.0212,-59.385,-0.022000000000000002,-40.94
-0.0126,-59.824,-0.0123,-41.902
-0.0215,-60.494,-0.0115,-42.816
-0.0324,-61.33600000000001,-0.0217,-43.733999999999995
-0.0257,-62.277,-0.0197,-44.56800000000001
-0.018000000000000002,-63.31399999999999,-0.0095,-45.247
-0.0245,-64.315,-0.009000000000000001,-45.887
-0.0396,-65.104,-0.0177,-46.486999999999995
-0.0494,-65.807,-0.0265,-47.037
-0.0448,-66.59,-0.0248,-47.617
-0.0376,-67.335,-0.0175,-48.216
-0.0364,-67.968,-0.0202,-48.797
-0.0276,-68.642,-0.0255,-49.31399999999999
-0.0078,-69.512,-0.0217,-49.782
0.0098,-70.531,-0.018000000000000002,-50.255
0.0202,-71.458,-0.0187,-50.661
0.0262,-72.098,-0.0212,-51.02
0.0383,-72.484,-0.0208,-51.41
0.0518,-72.79,-0.0111,-51.81100000000001
0.0411,-73.109,-0.0054,-52.208
0.0183,-73.44,-0.013000000000000001,-52.693999999999996
0.0166,-73.831,-0.0162,-53.43
0.0242,-74.381,-0.0107,-54.371
0.0189,-74.913,-0.0082,-55.45
0.0095,-75.132,-0.0089,-56.601000000000006
0.0072,-75.179,-0.0096,-57.565
0.0103,-75.333,-0.0033,-58.269
0.0211,-75.675,0.0079,-58.843
0.0487,-76.27600000000002,0.0039,-59.418
0.0871,-77.098,-0.0113,-60.056999999999995
0.1214,-77.938,-0.0131,-60.623999999999995
0.1471,-78.61399999999998,-0.0087,-60.971000000000004
0.1532,-79.134,-0.0172,-61.228
0.1381,-79.542,-0.0275,-61.465
0.1271,-79.808,-0.02,-61.601000000000006
0.1172,-79.943,-0.0069,-61.82
0.0864,-79.934,-0.0132,-62.278999999999996
0.0514,-79.793,-0.0306,-62.87
0.0342,-79.584,-0.0387,-63.494
0.0284,-79.411,-0.042,-64.176
0.02,-79.33,-0.05,-64.878
0.0054,-79.335,-0.061,-65.449
0.0031,-79.396,-0.0631,-65.73100000000001
0.0198,-79.488,-0.0408,-65.719
0.0236,-79.464,-0.0135,-65.60300000000001
0.0067,-79.12100000000002,-0.011000000000000001,-65.512
0.001,-78.48,-0.013000000000000001,-65.461
0.0083,-77.73,0.0049,-65.505
0.006999999999999999,-76.976,0.0221,-65.816
-0.0007,-76.122,0.0214,-66.38600000000001
-0.0053,-75.031,0.0134,-66.965
-0.0053,-73.671,0.013000000000000001,-67.49600000000001
-0.0039,-72.018,0.0195,-68.056
-0.0068,-69.90100000000001,0.0168,-68.601
-0.0097,-67.202,0.0067,-69.07600000000001
-0.0055,-64.082,0.003,-69.501
-0.0008,-60.765,-0.0001,-69.90899999999999
-0.0037,-57.273999999999994,-0.0064,-70.331
-0.0107,-53.577,-0.0099,-70.727
